date,temp,slp,wdsp,April,August,December,February,January,July,June,March,May,November,October,September,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,collisions
2014-10-07,63.0,1021.1,11.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6097180006754475
2014-10-08,65.2,1012.5,12.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.39668773769143795
2014-10-09,60.8,1013.8,12.6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.1776904101140919
2014-10-10,59.0,1017.8,8.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.3634531518435311
2014-10-11,52.9,1019.0,8.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.37572102795275786
2014-10-12,53.3,1022.4,9.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.049082517167623546
2014-10-13,50.9,1027.7,4.2,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.07142857142857142
2014-10-14,63.2,1025.4,8.2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6068895643363729
2014-10-15,64.9,1021.0,9.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.43869488128276285
2014-10-16,65.0,1013.5,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.4711796837143738
2014-10-17,63.2,1006.5,9.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.4859960892569588
2014-10-18,62.7,1003.7,7.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.13855820105820105
2014-10-19,56.0,1005.8,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.12177938808373591
2014-10-20,49.0,1016.2,11.8,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.5754133444929005
2014-10-21,57.7,1015.5,10.5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.6153277633388642
2014-10-22,57.0,1010.3,12.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.656832298136646
2014-10-23,59.5,1000.4,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.744018863584081
2014-10-24,54.3,1003.1,15.7,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.5635820007929166
2014-10-25,54.7,1006.0,10.7,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.30091797228707495
2014-10-26,57.6,999.7,13.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.3166160081053698
2014-10-27,54.1,1010.0,12.0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.7177461590042533
2014-10-28,54.3,1017.5,6.1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.4732439589053835
2014-10-29,61.9,1013.1,9.8,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3981053208620276
2014-10-30,56.1,1012.9,8.9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.46733379342074993
2014-10-31,51.3,1014.8,7.9,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.8503039513677811
2014-11-01,53.0,1009.0,18.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.37875000000000003
2014-11-02,43.5,1001.3,32.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.42427018633540375
2014-11-03,44.6,1012.6,18.9,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.6425012939958592
2014-11-04,52.7,1019.4,6.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.28305253623188403
2014-11-05,57.7,1018.3,11.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4655861801242236
2014-11-06,53.6,1015.8,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.8190877329192546
2014-11-07,52.5,999.0,11.7,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7380952380952381
2014-11-08,43.9,1012.0,13.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.45763975155279507
2014-11-09,53.2,1014.0,9.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.08410326086956521
2014-11-10,48.2,1019.2,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.5102898550724637
2014-11-11,51.0,1020.7,8.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.2425284679089027
2014-11-12,56.5,1012.9,5.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.42214932712215325
2014-11-13,49.8,1015.5,8.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.6627380952380952
2014-11-14,43.7,1012.3,11.1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.7504089026915114
2014-11-15,37.0,1021.7,10.7,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3933695652173913
2014-11-16,38.1,1027.1,5.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.12307065217391305
2014-11-17,52.1,1014.6,9.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.8409808488612837
2014-11-18,48.9,1004.5,17.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.7060869565217391
2014-11-19,33.6,1018.3,14.4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.6593607660455487
2014-11-20,45.7,1014.0,16.1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.7244642857142857
2014-11-21,36.8,1017.4,15.8,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.9095108695652174
2014-11-22,37.1,1028.3,15.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.3154257246376812
2014-11-23,52.6,1021.4,18.3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.11666666666666667
2014-11-24,54.8,1014.5,15.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.3528985507246377
2014-11-25,56.7,1014.0,11.2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.6066511387163561
2014-11-26,48.0,1018.0,11.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.4025879917184265
2014-11-27,41.8,1008.0,13.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.02857142857142857
2014-11-28,37.0,1015.6,12.6,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.21160714285714285
2014-11-29,30.9,1025.3,6.6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.07380952380952381
2014-11-30,46.1,1024.0,9.8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.04666666666666667
2014-12-01,53.2,1019.8,9.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.7151093672734667
2014-12-02,42.5,1033.2,14.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6378236536479636
2014-12-03,51.2,1022.8,14.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.49899852574856385
2014-12-04,43.1,1025.4,11.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5449914733733554
2014-12-05,39.3,1034.8,9.3,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5420329881089374
2014-12-06,48.9,1026.7,9.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6922643392904182
2014-12-07,41.9,1027.0,25.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.2633435930141741
2014-12-08,35.4,1035.8,19.6,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.560330481881496
2014-12-09,48.7,1019.3,19.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.8253778751369112
2014-12-10,47.9,999.6,8.6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5077698134309389
2014-12-11,40.8,1003.0,19.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.8612153100318419
2014-12-12,37.0,1010.7,8.2,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.629746835443038
2014-12-13,36.9,1009.8,9.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6057998160651814
2014-12-14,39.0,1008.6,10.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1937672901040295
2014-12-15,37.8,1014.5,5.8,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.4231471339905075
2014-12-16,44.0,1019.7,4.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7531749090724232
2014-12-17,48.6,1009.7,8.8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5279105836464385
2014-12-18,42.4,1008.0,14.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.712469116974226
2014-12-19,37.3,1012.9,9.6,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.8135864978902954
2014-12-20,38.2,1020.7,8.3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36715007325042404
2014-12-21,41.4,1024.2,7.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.11209912145705954
2014-12-22,42.9,1026.3,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5259699326650676
2014-12-23,47.4,1022.0,11.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.21385542168674698
2014-12-24,50.7,1015.7,10.2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42523456310859087
2014-12-25,53.1,1005.9,15.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2014-12-26,44.8,1018.9,10.4,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.08585347142309167
2014-12-27,43.7,1021.8,7.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.09072654253377145
2014-12-28,47.0,1014.0,10.7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
2014-12-29,41.2,1017.9,8.4,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.051541863657160285
2014-12-30,32.1,1024.3,11.9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.23251597875968777
2014-12-31,26.9,1025.3,7.5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.28933150322810225
2015-01-01,31.8,1018.6,13.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.09781385281385281
2015-01-02,40.4,1018.3,13.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.28454545454545455
2015-01-03,34.5,1033.9,11.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3359090909090909
2015-01-04,48.6,1015.4,15.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.12121212121212122
2015-01-05,44.0,1012.9,16.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3584632034632035
2015-01-06,20.8,1025.2,10.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.40714285714285714
2015-01-07,22.6,1011.8,12.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.47699134199134197
2015-01-08,13.1,1022.7,14.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6511796536796537
2015-01-09,35.2,1018.1,21.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5
2015-01-10,26.9,1025.0,10.2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36551948051948047
2015-01-11,27.1,1035.5,8.8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0035714285714285713
2015-01-12,40.9,1028.3,6.3,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6312445887445888
2015-01-13,32.6,1028.5,16.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7295454545454545
2015-01-14,32.1,1031.2,9.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4101298701298701
2015-01-15,35.8,1015.5,14.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5671753246753246
2015-01-16,34.5,1008.6,14.9,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5758116883116884
2015-01-17,20.2,1023.6,13.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.36737012987012985
2015-01-18,40.0,1021.4,13.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.125
2015-01-19,41.7,1005.0,13.5,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3911363636363636
2015-01-20,35.7,1009.5,13.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3693506493506494
2015-01-21,32.3,1018.1,7.9,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.4455627705627705
2015-01-22,35.5,1021.0,8.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.45093073593073596
2015-01-23,31.6,1022.8,10.4,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.3956818181818182
2015-01-24,38.5,1003.3,12.4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.24336580086580087
2015-01-25,36.5,1000.4,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.16333333333333333
2015-01-26,31.2,1015.7,12.7,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.3870887445887446
2015-01-27,30.2,993.7,39.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
2015-01-28,21.6,1009.6,16.6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.31423160173160175
2015-01-29,29.2,1022.9,8.5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4282900432900433
2015-01-30,35.1,1012.2,8.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7215909090909091
2015-01-31,24.5,1006.9,20.3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.47533549783549783
2015-02-01,24.8,1018.4,16.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.08061232479837131
2015-02-02,33.1,1014.4,12.8,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.21655092592592592
2015-02-03,21.0,1016.9,17.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6299031986531987
2015-02-04,28.1,1024.9,7.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6945753562759376
2015-02-05,34.1,1012.6,12.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.47702827695560257
2015-02-06,16.8,1018.5,15.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.6844315245478036
2015-02-07,27.4,1019.2,10.3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.34714073878318064
2015-02-08,34.5,1015.9,6.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15635570824524314
2015-02-09,37.1,1014.1,14.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.631587679116749
2015-02-10,36.4,1013.9,21.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6566236492835329
2015-02-11,32.6,1014.0,23.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.5225136539816773
2015-02-12,31.0,1009.5,9.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5592443328635189
2015-02-13,21.8,1010.9,16.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.7462121212121212
2015-02-14,20.6,1016.8,8.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2862584175084175
2015-02-15,25.7,996.7,19.6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.29993270887166235
2015-02-16,10.7,1010.9,22.7,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.17352840419700885
2015-02-17,21.7,1014.9,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7702893763213531
2015-02-18,30.6,1010.4,8.8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7939227546785687
2015-02-19,27.0,1003.6,11.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4975043555712161
2015-02-20,14.1,1013.5,18.8,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.5622406232871349
2015-02-21,21.9,1031.6,8.5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5507769066635345
2015-02-22,36.0,1021.6,7.7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.5462343884582257
2015-02-23,29.4,1020.2,8.9,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5902427863910422
2015-02-24,14.3,1024.1,11.9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.15159369861404742
2015-02-25,29.9,1009.4,12.4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
2015-02-26,28.0,1014.9,12.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
2015-02-27,24.2,1023.7,9.3,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.349731814266698
2015-02-28,22.2,1037.3,7.2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.6184722711612247
2015-03-01,23.1,1037.5,5.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.6932213524679278
2015-03-02,33.4,1016.1,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.6796846568475984
2015-03-03,27.0,1026.1,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6696950710108605
2015-03-04,36.1,1009.2,14.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.5480540678179467
2015-03-05,32.7,1014.8,10.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.16071428571428573
2015-03-06,22.7,1028.3,11.7,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.0
2015-03-07,25.0,1023.3,10.9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.2696367059200513
2015-03-08,33.8,1016.9,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.056925418569254184
2015-03-09,35.6,1020.1,9.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.7565104256073976
2015-03-10,36.5,1025.5,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.425441171421705
2015-03-11,42.1,1012.8,12.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.4525790789759788
2015-03-12,38.1,1020.9,14.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4235312882663279
2015-03-13,31.1,1034.5,12.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5418195889266545
2015-03-14,38.7,1025.1,10.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.3354636591478697
2015-03-15,38.5,1002.5,12.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.08290932811480757
2015-03-16,32.9,1011.1,17.1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.27727495107632094
2015-03-17,38.6,1003.7,10.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.21688038589624745
2015-03-18,31.0,1009.0,21.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.27452206429315296
2015-03-19,27.6,1020.8,18.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.38868389581259083
2015-03-20,30.3,1027.2,6.3,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.44688991313901194
2015-03-21,34.2,1016.6,8.5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.130137987663222
2015-03-22,35.1,1011.9,15.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.03571428571428571
2015-03-23,27.2,1019.5,14.9,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.45317145603735365
2015-03-24,31.4,1024.7,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.502881776358705
2015-03-25,33.6,1028.8,6.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.3162272118652796
2015-03-26,42.6,1016.9,12.8,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.2318013927512846
2015-03-27,42.4,1004.3,13.1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.23556007598905943
2015-03-28,37.4,1005.4,12.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.005555555555555556
2015-03-29,34.9,1019.2,10.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.14994549730490608
2015-03-30,36.8,1014.8,11.0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.3584745253544821
2015-03-31,39.4,1008.0,13.6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.553546823680205
2015-04-01,37.9,1012.3,11.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7959558823529412
2015-04-02,37.1,1022.3,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5435049019607843
2015-04-03,45.0,1012.8,14.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.1716628959276018
2015-04-04,47.3,1004.1,13.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.2935049019607843
2015-04-05,41.6,1020.4,12.5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.15502450980392157
2015-04-06,43.2,1026.3,6.8,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.41836349924585214
2015-04-07,44.2,1024.0,9.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.17307692307692307
2015-04-08,41.2,1028.3,14.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.2018288084464555
2015-04-09,39.4,1024.6,18.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.1688348416289593
2015-04-10,43.9,1015.2,9.4,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.32645173453996984
2015-04-11,47.8,1010.9,12.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.5795154600301659
2015-04-12,45.0,1022.8,10.1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.22426470588235295
2015-04-13,45.0,1027.8,9.1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5593891402714932
2015-04-14,49.8,1021.3,10.2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4343420060331825
2015-04-15,50.6,1019.2,6.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.6419683257918551
2015-04-16,46.4,1029.7,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.4764800150829563
2015-04-17,47.5,1021.5,12.5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.4338235294117647
2015-04-18,51.9,1012.7,7.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.4445701357466063
2015-04-19,46.3,1022.0,11.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1922134238310709
2015-04-20,45.2,1019.6,16.2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.8078808446455505
2015-04-21,51.5,1004.0,14.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.486236802413273
2015-04-22,49.8,1007.9,8.6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.42378393665158376
2015-04-23,46.9,1003.6,13.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.7073435143288084
2015-04-24,44.0,1006.0,14.6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.48897058823529416
2015-04-25,43.7,1007.6,12.9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.642486802413273
2015-04-26,46.1,1004.6,7.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.23223039215686275
2015-04-27,49.0,1001.5,8.9,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.6097756410256411
2015-04-28,46.0,1004.1,15.7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6531391402714932
2015-04-29,49.3,1004.5,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.692684766214178
2015-04-30,48.1,1009.8,7.8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.6379147812971342
2015-05-01,43.8,1014.2,13.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.6370839889551478
2015-05-02,44.4,1015.4,9.6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.11346343150557374
